TIME, RX_LEVEL, SNR, MODULATION
12:01:33,-63.00,34.70,64QAM 2/3
12:01:35,-63.00,34.70,64QAM 2/3
12:01:35,-63.00,34.70,64QAM 2/3
12:01:37,-63.00,34.70,64QAM 2/3
12:01:37,-63.00,34.70,64QAM 2/3
12:01:39,-63.00,34.70,64QAM 2/3
12:01:39,-63.00,34.70,64QAM 2/3
12:01:41,-63.00,34.70,64QAM 2/3
12:01:41,-63.00,34.70,64QAM 2/3
12:01:43,-63.00,34.70,64QAM 2/3
12:01:43,-63.00,34.70,64QAM 2/3
12:01:45,-63.00,34.70,64QAM 2/3
12:01:45,-63.00,34.70,64QAM 2/3
12:01:47,-63.00,34.70,64QAM 2/3
12:01:47,-63.00,34.70,64QAM 2/3
12:01:49,-63.00,34.70,64QAM 2/3
12:01:49,-63.00,34.70,64QAM 2/3
12:01:51,-63.00,34.70,64QAM 2/3
12:01:51,-63.00,34.70,64QAM 2/3
12:01:53,-63.00,34.70,64QAM 2/3
12:01:53,-63.00,34.70,64QAM 2/3
12:01:55,-63.00,34.70,64QAM 2/3
12:01:55,-63.00,34.70,64QAM 2/3
12:01:57,-63.00,34.70,64QAM 2/3
12:01:57,-63.00,34.70,64QAM 2/3
12:01:59,-63.00,34.70,64QAM 2/3
12:01:59,-63.00,34.70,64QAM 2/3
12:02:01,-63.00,34.70,64QAM 2/3
12:02:01,-63.00,34.70,64QAM 2/3
12:02:03,-63.00,34.70,64QAM 2/3
12:02:03,-63.00,34.70,64QAM 2/3
12:02:05,-63.00,34.70,64QAM 2/3
12:02:05,-63.00,34.70,64QAM 2/3
12:02:07,-63.00,34.70,64QAM 2/3
12:02:07,-63.00,34.70,64QAM 2/3
12:02:09,-63.00,34.70,64QAM 2/3
12:02:10,-63.00,34.70,64QAM 2/3
12:02:11,-63.00,34.70,64QAM 2/3
12:02:12,-63.00,34.70,64QAM 2/3
12:02:13,-63.00,34.70,64QAM 2/3
12:02:14,-63.00,34.70,64QAM 2/3
12:02:15,-63.00,34.70,64QAM 2/3
12:02:16,-63.00,34.70,64QAM 2/3
12:02:17,-63.00,34.70,64QAM 2/3
12:02:18,-63.00,34.70,64QAM 2/3
12:02:19,-63.00,34.70,64QAM 2/3
12:02:20,-63.00,34.70,64QAM 2/3
12:02:21,-63.00,34.70,64QAM 2/3
12:02:22,-63.00,34.70,64QAM 2/3
12:02:23,-63.00,34.70,64QAM 2/3
12:02:24,-63.00,34.70,64QAM 2/3
12:02:25,-63.00,34.70,64QAM 2/3
12:02:26,-63.00,34.70,64QAM 2/3
12:02:27,-63.00,34.70,64QAM 2/3
12:02:28,-63.00,34.70,64QAM 2/3
12:02:30,-63.00,34.70,64QAM 2/3
12:02:29,-63.00,34.70,64QAM 2/3
12:02:32,-63.00,34.70,64QAM 2/3
12:02:32,-63.00,34.70,64QAM 2/3
12:02:34,-63.00,34.70,64QAM 2/3
12:02:34,-63.00,34.70,64QAM 2/3
12:02:36,-63.00,34.70,64QAM 2/3
12:02:36,-63.00,34.70,64QAM 2/3
12:02:38,-63.00,34.70,64QAM 2/3
12:02:38,-63.00,34.70,64QAM 2/3
12:02:40,-63.00,34.70,64QAM 2/3
12:02:40,-63.00,34.70,64QAM 2/3
12:02:42,-63.00,34.70,64QAM 2/3
12:02:42,-63.00,34.70,64QAM 2/3
12:02:44,-63.00,34.70,64QAM 2/3
12:02:44,-63.00,34.70,64QAM 2/3
12:02:46,-63.00,34.70,64QAM 2/3
12:02:46,-63.00,34.70,64QAM 2/3
12:02:48,-63.00,34.70,64QAM 2/3
12:02:48,-63.00,34.70,64QAM 2/3
12:02:50,-63.00,34.70,64QAM 2/3
12:02:50,-63.00,34.70,64QAM 2/3
12:02:52,-63.00,34.70,64QAM 2/3
12:02:52,-63.00,34.70,64QAM 2/3
12:02:54,-63.00,34.70,64QAM 2/3
12:02:54,-63.00,34.70,64QAM 2/3
12:02:56,-63.00,34.70,64QAM 2/3
12:02:56,-63.00,34.70,64QAM 2/3
12:02:58,-63.00,34.70,64QAM 2/3
12:02:58,-63.00,34.70,64QAM 2/3
12:03:00,-63.00,34.70,64QAM 2/3
12:03:01,-63.00,34.70,64QAM 2/3
12:03:02,-63.00,34.70,64QAM 2/3
12:03:03,-63.00,34.70,64QAM 2/3
12:03:04,-63.00,34.70,64QAM 2/3
12:03:05,-63.00,34.70,64QAM 2/3
12:03:06,-63.00,34.70,64QAM 2/3
12:03:07,-63.00,34.70,64QAM 2/3
12:03:08,-63.00,34.70,64QAM 2/3
12:03:09,-63.00,34.70,64QAM 2/3
12:03:10,-63.00,34.70,64QAM 2/3
12:03:11,-63.00,34.70,64QAM 2/3
12:03:12,-63.00,34.70,64QAM 2/3
12:03:13,-63.00,34.70,64QAM 2/3
12:03:14,-63.00,34.70,64QAM 2/3
12:03:15,-63.00,34.70,64QAM 2/3
12:03:16,-63.00,34.70,64QAM 2/3
12:03:17,-63.00,34.70,64QAM 2/3
12:03:18,-63.00,34.70,64QAM 2/3
12:03:19,-63.00,34.70,64QAM 2/3
12:03:20,-63.00,34.70,64QAM 2/3
12:03:21,-63.00,34.70,64QAM 2/3
12:03:22,-63.00,34.70,64QAM 2/3
12:03:23,-63.00,34.70,64QAM 2/3
12:03:24,-63.00,34.70,64QAM 2/3
12:03:25,-63.00,34.70,64QAM 2/3
12:03:26,-63.00,34.70,64QAM 2/3
12:03:27,-63.00,34.70,64QAM 2/3
12:03:28,-63.00,34.70,64QAM 2/3
12:03:29,-63.00,34.70,64QAM 2/3
12:03:30,-63.00,34.70,64QAM 2/3
12:03:31,-63.00,34.70,64QAM 2/3
12:03:32,-63.00,34.70,64QAM 2/3
12:03:33,-63.00,34.70,64QAM 2/3
12:03:34,-63.00,34.70,64QAM 2/3
12:03:35,-63.00,34.70,64QAM 2/3
12:03:36,-63.00,34.70,64QAM 2/3
12:03:37,-63.00,34.70,64QAM 2/3
12:03:38,-63.00,34.70,64QAM 2/3
12:03:39,-63.00,34.70,64QAM 2/3
12:03:40,-63.00,34.70,64QAM 2/3
12:03:41,-63.00,34.70,64QAM 2/3
12:03:42,-63.00,34.70,64QAM 2/3
12:03:43,-63.00,34.70,64QAM 2/3
12:03:44,-63.00,34.70,64QAM 2/3
12:03:45,-63.00,34.70,64QAM 2/3
12:03:46,-63.00,34.70,64QAM 2/3
12:03:47,-63.00,34.70,64QAM 2/3
12:03:48,-63.00,34.70,64QAM 2/3
12:03:49,-63.00,34.70,64QAM 2/3
12:03:50,-63.00,34.70,64QAM 2/3
12:03:51,-63.00,34.70,64QAM 2/3
12:03:52,-63.00,34.70,64QAM 2/3
12:03:53,-63.00,34.70,64QAM 2/3
12:03:54,-63.00,34.70,64QAM 2/3
12:03:55,-63.00,34.70,64QAM 2/3
12:03:56,-63.00,34.70,64QAM 2/3
12:03:57,-63.00,34.70,64QAM 2/3
12:03:58,-63.00,34.70,64QAM 2/3
12:03:59,-63.00,34.70,64QAM 2/3
12:04:01,-63.00,34.70,64QAM 2/3
12:04:01,-63.00,34.70,64QAM 2/3
12:04:03,-63.00,34.70,64QAM 2/3
12:04:03,-63.00,34.70,64QAM 2/3
12:04:05,-63.00,34.70,64QAM 2/3
12:04:05,-63.00,34.70,64QAM 2/3
12:04:07,-63.00,34.70,64QAM 2/3
12:04:07,-63.00,34.70,64QAM 2/3
12:04:09,-63.00,34.70,64QAM 2/3
12:04:09,-63.00,34.70,64QAM 2/3
12:04:11,-63.00,34.70,64QAM 2/3
12:04:11,-63.00,34.70,64QAM 2/3
12:04:13,-63.00,34.70,64QAM 2/3
12:04:13,-63.00,34.70,64QAM 2/3
12:04:15,-63.00,34.70,64QAM 2/3
12:04:15,-63.00,34.70,64QAM 2/3
12:04:17,-63.00,34.70,64QAM 2/3
12:04:17,-63.00,34.70,64QAM 2/3
12:04:19,-63.00,34.70,64QAM 2/3
12:04:19,-63.00,34.70,64QAM 2/3
12:04:21,-63.00,34.70,64QAM 2/3
12:04:21,-63.00,34.70,64QAM 2/3
12:04:23,-63.00,34.70,64QAM 2/3
12:04:23,-63.00,34.70,64QAM 2/3
12:04:25,-63.00,34.70,64QAM 2/3
12:04:25,-63.00,34.70,64QAM 2/3
12:04:27,-63.00,34.70,64QAM 2/3
12:04:27,-63.00,34.70,64QAM 2/3
12:04:29,-63.00,34.70,64QAM 2/3
12:04:29,-63.00,34.70,64QAM 2/3
12:04:31,-63.00,34.70,64QAM 2/3
12:04:31,-63.00,34.70,64QAM 2/3
12:04:33,-63.00,34.70,64QAM 2/3
12:04:33,-63.00,34.70,64QAM 2/3
12:04:35,-63.00,34.70,64QAM 2/3
12:04:35,-63.00,34.70,64QAM 2/3
12:04:37,-63.00,34.70,64QAM 2/3
12:04:37,-63.00,34.70,64QAM 2/3
12:04:39,-63.00,34.70,64QAM 2/3
12:04:39,-63.00,34.70,64QAM 2/3
12:04:41,-63.00,34.70,64QAM 2/3
12:04:41,-63.00,34.70,64QAM 2/3
12:04:43,-63.00,34.70,64QAM 2/3
12:04:43,-63.00,34.70,64QAM 2/3
12:04:45,-63.00,34.70,64QAM 2/3
12:04:45,-63.00,34.70,64QAM 2/3
12:04:47,-63.00,34.70,64QAM 2/3
12:04:47,-63.00,34.70,64QAM 2/3
12:04:49,-63.00,34.70,64QAM 2/3
12:04:49,-63.00,34.70,64QAM 2/3
12:04:51,-63.00,34.70,64QAM 2/3
12:04:51,-63.00,34.70,64QAM 2/3
12:04:53,-63.00,34.70,64QAM 2/3
12:04:53,-63.00,34.70,64QAM 2/3
12:04:55,-63.00,34.70,64QAM 2/3
12:04:55,-63.00,34.70,64QAM 2/3
12:04:57,-63.00,34.70,64QAM 2/3
12:04:57,-63.00,34.70,64QAM 2/3
12:04:59,-63.00,34.70,64QAM 2/3
12:05:00,-63.00,34.70,64QAM 2/3
12:05:01,-63.00,34.70,64QAM 2/3
12:05:02,-63.00,34.70,64QAM 2/3
12:05:03,-63.00,34.70,64QAM 2/3
12:05:04,-63.00,34.70,64QAM 2/3
12:05:05,-63.00,34.70,64QAM 2/3
12:05:06,-63.00,34.70,64QAM 2/3
12:05:07,-63.00,34.70,64QAM 2/3
12:05:08,-63.00,34.70,64QAM 2/3
12:05:09,-63.00,34.70,64QAM 2/3
12:05:10,-63.00,34.70,64QAM 2/3
12:05:11,-63.00,34.70,64QAM 2/3
12:05:12,-63.00,34.70,64QAM 2/3
12:05:13,-63.00,34.70,64QAM 2/3
12:05:14,-63.00,34.70,64QAM 2/3
12:05:15,-63.00,34.70,64QAM 2/3
12:05:16,-63.00,34.70,64QAM 2/3
12:05:17,-63.00,34.70,64QAM 2/3
12:05:18,-63.00,34.70,64QAM 2/3
12:05:19,-63.00,34.70,64QAM 2/3
12:05:20,-63.00,34.70,64QAM 2/3
12:05:21,-63.00,34.70,64QAM 2/3
12:05:22,-63.00,34.70,64QAM 2/3
12:05:23,-63.00,34.70,64QAM 2/3
12:05:24,-63.00,34.70,64QAM 2/3
12:05:25,-63.00,34.70,64QAM 2/3
12:05:26,-63.00,34.70,64QAM 2/3
12:05:27,-63.00,34.70,64QAM 2/3
12:05:28,-63.00,34.70,64QAM 2/3
12:05:29,-63.00,34.70,64QAM 2/3
12:05:30,-63.00,34.70,64QAM 2/3
12:05:31,-63.00,34.70,64QAM 2/3
12:05:32,-63.00,34.70,64QAM 2/3
12:05:33,-63.00,34.70,64QAM 2/3
12:05:34,-63.00,34.70,64QAM 2/3
12:05:35,-63.00,34.70,64QAM 2/3
12:05:36,-63.00,34.70,64QAM 2/3
12:05:37,-63.00,34.70,64QAM 2/3
12:05:38,-63.00,34.70,64QAM 2/3
12:05:39,-63.00,34.70,64QAM 2/3
12:05:40,-63.00,34.70,64QAM 2/3
12:05:41,-63.00,34.70,64QAM 2/3
12:05:42,-63.00,34.70,64QAM 2/3
12:05:43,-63.00,34.70,64QAM 2/3
12:05:44,-63.00,34.70,64QAM 2/3
12:05:45,-63.00,34.70,64QAM 2/3
12:05:46,-63.00,34.70,64QAM 2/3
12:05:47,-63.00,34.70,64QAM 2/3
12:05:48,-63.00,34.70,64QAM 2/3
12:05:49,-63.00,34.70,64QAM 2/3
12:05:50,-63.00,34.70,64QAM 2/3
12:05:51,-63.00,34.70,64QAM 2/3
12:05:52,-63.00,34.70,64QAM 2/3
12:05:53,-63.00,34.70,64QAM 2/3
12:05:54,-63.00,34.70,64QAM 2/3
12:05:55,-63.00,34.70,64QAM 2/3
12:05:56,-63.00,34.70,64QAM 2/3
12:05:57,-63.00,34.70,64QAM 2/3
12:05:58,-63.00,34.70,64QAM 2/3
12:05:59,-63.00,34.70,64QAM 2/3
12:06:00,-63.00,34.70,64QAM 2/3
12:06:01,-63.00,34.70,64QAM 2/3
12:06:02,-63.00,34.70,64QAM 2/3
12:06:04,-63.00,34.70,64QAM 2/3
12:06:04,-63.00,34.70,64QAM 2/3
12:06:06,-63.00,34.70,64QAM 2/3
12:06:06,-63.00,34.70,64QAM 2/3
12:06:08,-63.00,34.70,64QAM 2/3
12:06:08,-63.00,34.70,64QAM 2/3
12:06:10,-63.00,34.70,64QAM 2/3
12:06:10,-63.00,34.70,64QAM 2/3
12:06:12,-63.00,34.70,64QAM 2/3
12:06:12,-63.00,34.70,64QAM 2/3
12:06:14,-63.00,34.70,64QAM 2/3
12:06:14,-63.00,34.70,64QAM 2/3
12:06:16,-63.00,34.70,64QAM 2/3
12:06:16,-63.00,34.70,64QAM 2/3
12:06:18,-63.00,34.70,64QAM 2/3
12:06:18,-63.00,34.70,64QAM 2/3
