TIME, RX_LEVEL, SNR, MODULATION
02:20:38,-63.00,34.70,64QAM 2/3
02:20:41,-63.00,34.70,64QAM 2/3
02:20:43,-63.00,34.70,64QAM 2/3
02:20:45,-63.00,34.70,64QAM 2/3
02:20:47,-63.00,34.70,64QAM 2/3
02:20:50,-63.00,34.70,64QAM 2/3
02:20:52,-63.00,34.70,64QAM 2/3
02:20:54,-63.00,34.70,64QAM 2/3
02:20:56,-63.00,34.70,64QAM 2/3
02:20:59,-63.00,34.70,64QAM 2/3
02:21:01,-63.00,34.70,64QAM 2/3
02:21:03,-63.00,34.70,64QAM 2/3
02:21:05,-63.00,34.70,64QAM 2/3
02:21:08,-63.00,34.70,64QAM 2/3
02:21:10,-63.00,34.70,64QAM 2/3
02:21:12,-63.00,34.70,64QAM 2/3
02:21:14,-63.00,34.70,64QAM 2/3
02:21:17,-63.00,34.70,64QAM 2/3
02:21:19,-63.00,34.70,64QAM 2/3
02:21:21,-63.00,34.70,64QAM 2/3
02:21:23,-63.00,34.70,64QAM 2/3
02:21:26,-63.00,34.70,64QAM 2/3
02:21:28,-63.00,34.70,64QAM 2/3
02:21:30,-63.00,34.70,64QAM 2/3
02:21:32,-63.00,34.70,64QAM 2/3
02:21:35,-63.00,34.70,64QAM 2/3
02:21:37,-63.00,34.70,64QAM 2/3
02:21:39,-63.00,34.70,64QAM 2/3
02:21:41,-63.00,34.70,64QAM 2/3
02:21:44,-63.00,34.70,64QAM 2/3
02:21:46,-63.00,34.70,64QAM 2/3
02:21:48,-63.00,34.70,64QAM 2/3
02:21:50,-63.00,34.70,64QAM 2/3
02:21:53,-63.00,34.70,64QAM 2/3
02:21:55,-63.00,34.70,64QAM 2/3
02:21:57,-63.00,34.70,64QAM 2/3
02:21:59,-63.00,34.70,64QAM 2/3
02:22:02,-63.00,34.70,64QAM 2/3
02:22:04,-63.00,34.70,64QAM 2/3
02:22:06,-63.00,34.70,64QAM 2/3
02:22:08,-63.00,34.70,64QAM 2/3
02:22:11,-63.00,34.70,64QAM 2/3
02:22:13,-63.00,34.70,64QAM 2/3
02:22:15,-63.00,34.70,64QAM 2/3
02:22:17,-63.00,34.70,64QAM 2/3
02:22:19,-63.00,34.70,64QAM 2/3
02:22:22,-63.00,34.70,64QAM 2/3
02:22:24,-63.00,34.70,64QAM 2/3
02:22:26,-63.00,34.70,64QAM 2/3
02:22:28,-63.00,34.70,64QAM 2/3
02:22:31,-63.00,34.70,64QAM 2/3
02:22:33,-63.00,34.70,64QAM 2/3
02:22:35,-63.00,34.70,64QAM 2/3
02:22:37,-63.00,34.70,64QAM 2/3
02:22:40,-63.00,34.70,64QAM 2/3
02:22:42,-63.00,34.70,64QAM 2/3
02:22:44,-63.00,34.70,64QAM 2/3
02:22:46,-63.00,34.70,64QAM 2/3
02:22:49,-63.00,34.70,64QAM 2/3
02:22:51,-63.00,34.70,64QAM 2/3
02:22:53,-63.00,34.70,64QAM 2/3
02:22:55,-63.00,34.70,64QAM 2/3
02:22:58,-63.00,34.70,64QAM 2/3
02:23:00,-63.00,34.70,64QAM 2/3
02:23:02,-63.00,34.70,64QAM 2/3
02:23:04,-63.00,34.70,64QAM 2/3
02:23:07,-63.00,34.70,64QAM 2/3
02:23:09,-63.00,34.70,64QAM 2/3
02:23:11,-63.00,34.70,64QAM 2/3
02:23:13,-63.00,34.70,64QAM 2/3
02:23:16,-63.00,34.70,64QAM 2/3
02:23:18,-63.00,34.70,64QAM 2/3
02:23:20,-63.00,34.70,64QAM 2/3
02:23:22,-63.00,34.70,64QAM 2/3
02:23:25,-63.00,34.70,64QAM 2/3
02:23:27,-63.00,34.70,64QAM 2/3
02:23:29,-63.00,34.70,64QAM 2/3
02:23:31,-63.00,34.70,64QAM 2/3
02:23:33,-63.00,34.70,64QAM 2/3
02:23:36,-63.00,34.70,64QAM 2/3
02:23:38,-63.00,34.70,64QAM 2/3
02:23:40,-63.00,34.70,64QAM 2/3
02:23:42,-63.00,34.70,64QAM 2/3
02:23:45,-63.00,34.70,64QAM 2/3
02:23:47,-63.00,34.70,64QAM 2/3
02:23:49,-63.00,34.70,64QAM 2/3
02:23:51,-63.00,34.70,64QAM 2/3
02:23:54,-63.00,34.70,64QAM 2/3
02:23:56,-63.00,34.70,64QAM 2/3
02:23:58,-63.00,34.70,64QAM 2/3
02:24:01,-63.00,34.70,64QAM 2/3
02:24:03,-63.00,34.70,64QAM 2/3
02:24:05,-63.00,34.70,64QAM 2/3
02:24:07,-63.00,34.70,64QAM 2/3
02:24:10,-63.00,34.70,64QAM 2/3
02:24:12,-63.00,34.70,64QAM 2/3
02:24:14,-63.00,34.70,64QAM 2/3
02:24:16,-63.00,34.70,64QAM 2/3
02:24:19,-63.00,34.70,64QAM 2/3
02:24:21,-63.00,34.70,64QAM 2/3
02:24:23,-63.00,34.70,64QAM 2/3
02:24:25,-63.00,34.70,64QAM 2/3
02:24:27,-63.00,34.70,64QAM 2/3
02:24:30,-63.00,34.70,64QAM 2/3
02:24:32,-63.00,34.70,64QAM 2/3
02:24:34,-63.00,34.70,64QAM 2/3
02:24:36,-63.00,34.70,64QAM 2/3
02:24:39,-63.00,34.70,64QAM 2/3
02:24:41,-63.00,34.70,64QAM 2/3
02:24:43,-63.00,34.70,64QAM 2/3
02:24:45,-63.00,34.70,64QAM 2/3
02:24:48,-63.00,34.70,64QAM 2/3
02:24:50,-63.00,34.70,64QAM 2/3
02:24:52,-63.00,34.70,64QAM 2/3
02:24:54,-63.00,34.70,64QAM 2/3
02:24:57,-63.00,34.70,64QAM 2/3
02:24:59,-63.00,34.70,64QAM 2/3
02:25:01,-63.00,34.70,64QAM 2/3
02:25:03,-63.00,34.70,64QAM 2/3
02:25:06,-63.00,34.70,64QAM 2/3
02:25:08,-63.00,34.70,64QAM 2/3
02:25:10,-63.00,34.70,64QAM 2/3
02:25:12,-63.00,34.70,64QAM 2/3
02:25:15,-63.00,34.70,64QAM 2/3
02:25:17,-63.00,34.70,64QAM 2/3
02:25:19,-63.00,34.70,64QAM 2/3
02:25:21,-63.00,34.70,64QAM 2/3
02:25:24,-63.00,34.70,64QAM 2/3
02:25:26,-63.00,34.70,64QAM 2/3
02:25:28,-63.00,34.70,64QAM 2/3
02:25:30,-63.00,34.70,64QAM 2/3
02:25:33,-63.00,34.70,64QAM 2/3
