TIME, RX_LEVEL, SNR, MODULATION
02:46:06,-63.00,34.70,64QAM 2/3
02:46:08,-63.00,34.70,64QAM 2/3
02:46:10,-63.00,34.70,64QAM 2/3
02:46:12,-63.00,34.70,64QAM 2/3
02:46:14,-63.00,34.70,64QAM 2/3
02:46:16,-63.00,34.70,64QAM 2/3
02:46:18,-63.00,34.70,64QAM 2/3
02:46:20,-63.00,34.70,64QAM 2/3
02:46:22,-63.00,34.70,64QAM 2/3
02:46:24,-63.00,34.70,64QAM 2/3
02:46:26,-63.00,34.70,64QAM 2/3
02:46:28,-63.00,34.70,64QAM 2/3
02:46:30,-63.00,34.70,64QAM 2/3
02:46:32,-63.00,34.70,64QAM 2/3
02:46:34,-63.00,34.70,64QAM 2/3
02:46:36,-63.00,34.70,64QAM 2/3
02:46:38,-63.00,34.70,64QAM 2/3
02:46:40,-63.00,34.70,64QAM 2/3
02:46:42,-63.00,34.70,64QAM 2/3
02:46:44,-63.00,34.70,64QAM 2/3
02:46:46,-63.00,34.70,64QAM 2/3
02:46:48,-63.00,34.70,64QAM 2/3
02:46:51,-63.00,34.70,64QAM 2/3
02:46:54,-63.00,34.70,64QAM 2/3
02:46:56,-63.00,34.70,64QAM 2/3
02:46:58,-63.00,34.70,64QAM 2/3
02:47:00,-63.00,34.70,64QAM 2/3
02:47:02,-63.00,34.70,64QAM 2/3
02:47:04,-63.00,34.70,64QAM 2/3
02:47:06,-63.00,34.70,64QAM 2/3
02:47:08,-63.00,34.70,64QAM 2/3
02:47:10,-63.00,34.70,64QAM 2/3
02:47:12,-63.00,34.70,64QAM 2/3
02:47:14,-63.00,34.70,64QAM 2/3
02:47:16,-63.00,34.70,64QAM 2/3
02:47:18,-63.00,34.70,64QAM 2/3
02:47:20,-63.00,34.70,64QAM 2/3
02:47:22,-63.00,34.70,64QAM 2/3
02:47:24,-63.00,34.70,64QAM 2/3
02:47:26,-63.00,34.70,64QAM 2/3
02:47:28,-63.00,34.70,64QAM 2/3
02:47:30,-63.00,34.70,64QAM 2/3
02:47:32,-63.00,34.70,64QAM 2/3
02:47:34,-63.00,34.70,64QAM 2/3
02:47:36,-63.00,34.70,64QAM 2/3
02:47:38,-63.00,34.70,64QAM 2/3
02:47:40,-63.00,34.70,64QAM 2/3
02:47:42,-63.00,34.70,64QAM 2/3
02:47:44,-63.00,34.70,64QAM 2/3
02:47:46,-63.00,34.70,64QAM 2/3
02:47:48,-63.00,34.70,64QAM 2/3
02:47:50,-63.00,34.70,64QAM 2/3
02:47:52,-63.00,34.70,64QAM 2/3
02:47:54,-63.00,34.70,64QAM 2/3
02:47:56,-63.00,34.70,64QAM 2/3
02:47:58,-63.00,34.70,64QAM 2/3
02:48:00,-63.00,34.70,64QAM 2/3
02:48:02,-63.00,34.70,64QAM 2/3
02:48:04,-63.00,34.70,64QAM 2/3
02:48:06,-63.00,34.70,64QAM 2/3
02:48:08,-63.00,34.70,64QAM 2/3
02:48:10,-63.00,34.70,64QAM 2/3
02:48:12,-63.00,34.70,64QAM 2/3
02:48:14,-63.00,34.70,64QAM 2/3
02:48:16,-63.00,34.70,64QAM 2/3
02:48:18,-63.00,34.70,64QAM 2/3
02:48:20,-63.00,34.70,64QAM 2/3
02:48:22,-63.00,34.70,64QAM 2/3
02:48:24,-63.00,34.70,64QAM 2/3
02:48:26,-63.00,34.70,64QAM 2/3
02:48:28,-63.00,34.70,64QAM 2/3
02:48:30,-63.00,34.70,64QAM 2/3
02:48:32,-63.00,34.70,64QAM 2/3
02:48:34,-63.00,34.70,64QAM 2/3
02:48:36,-63.00,34.70,64QAM 2/3
02:48:38,-63.00,34.70,64QAM 2/3
02:48:40,-63.00,34.70,64QAM 2/3
02:48:42,-63.00,34.70,64QAM 2/3
02:48:44,-63.00,34.70,64QAM 2/3
02:48:46,-63.00,34.70,64QAM 2/3
02:48:48,-63.00,34.70,64QAM 2/3
02:48:50,-63.00,34.70,64QAM 2/3
02:48:52,-63.00,34.70,64QAM 2/3
02:48:54,-63.00,34.70,64QAM 2/3
02:48:56,-63.00,34.70,64QAM 2/3
02:48:58,-63.00,34.70,64QAM 2/3
02:49:00,-63.00,34.70,64QAM 2/3
02:49:02,-63.00,34.70,64QAM 2/3
02:49:04,-63.00,34.70,64QAM 2/3
02:49:06,-63.00,34.70,64QAM 2/3
02:49:08,-63.00,34.70,64QAM 2/3
02:49:10,-63.00,34.70,64QAM 2/3
02:49:12,-63.00,34.70,64QAM 2/3
02:49:14,-63.00,34.70,64QAM 2/3
02:49:16,-63.00,34.70,64QAM 2/3
02:49:18,-63.00,34.70,64QAM 2/3
02:49:20,-63.00,34.70,64QAM 2/3
02:49:22,-63.00,34.70,64QAM 2/3
02:49:24,-63.00,34.70,64QAM 2/3
02:49:26,-63.00,34.70,64QAM 2/3
02:49:28,-63.00,34.70,64QAM 2/3
02:49:30,-63.00,34.70,64QAM 2/3
02:49:32,-63.00,34.70,64QAM 2/3
02:49:34,-63.00,34.70,64QAM 2/3
02:49:36,-63.00,34.70,64QAM 2/3
02:49:38,-63.00,34.70,64QAM 2/3
02:49:40,-63.00,34.70,64QAM 2/3
02:49:42,-63.00,34.70,64QAM 2/3
02:49:44,-63.00,34.70,64QAM 2/3
02:49:46,-63.00,34.70,64QAM 2/3
02:49:48,-63.00,34.70,64QAM 2/3
02:49:50,-63.00,34.70,64QAM 2/3
02:49:52,-63.00,34.70,64QAM 2/3
02:49:54,-63.00,34.70,64QAM 2/3
02:49:56,-63.00,34.70,64QAM 2/3
02:49:58,-63.00,34.70,64QAM 2/3
02:50:01,-63.00,34.70,64QAM 2/3
02:50:03,-63.00,34.70,64QAM 2/3
02:50:05,-63.00,34.70,64QAM 2/3
02:50:07,-63.00,34.70,64QAM 2/3
02:50:09,-63.00,34.70,64QAM 2/3
02:50:11,-63.00,34.70,64QAM 2/3
02:50:13,-63.00,34.70,64QAM 2/3
02:50:15,-63.00,34.70,64QAM 2/3
02:50:17,-63.00,34.70,64QAM 2/3
02:50:19,-63.00,34.70,64QAM 2/3
02:50:21,-63.00,34.70,64QAM 2/3
02:50:23,-63.00,34.70,64QAM 2/3
02:50:25,-63.00,34.70,64QAM 2/3
02:50:27,-63.00,34.70,64QAM 2/3
02:50:29,-63.00,34.70,64QAM 2/3
02:50:31,-63.00,34.70,64QAM 2/3
02:50:33,-63.00,34.70,64QAM 2/3
02:50:35,-63.00,34.70,64QAM 2/3
02:50:37,-63.00,34.70,64QAM 2/3
02:50:39,-63.00,34.70,64QAM 2/3
02:50:41,-63.00,34.70,64QAM 2/3
02:50:43,-63.00,34.70,64QAM 2/3
02:50:45,-63.00,34.70,64QAM 2/3
02:50:47,-63.00,34.70,64QAM 2/3
02:50:49,-63.00,34.70,64QAM 2/3
02:50:51,-63.00,34.70,64QAM 2/3
02:50:53,-63.00,34.70,64QAM 2/3
02:50:55,-63.00,34.70,64QAM 2/3
02:50:57,-63.00,34.70,64QAM 2/3
02:50:59,-63.00,34.70,64QAM 2/3
02:51:01,-63.00,34.70,64QAM 2/3
02:51:03,-63.00,34.70,64QAM 2/3
02:51:05,-63.00,34.70,64QAM 2/3
02:51:07,-63.00,34.70,64QAM 2/3
02:51:09,-63.00,34.70,64QAM 2/3
02:51:11,-63.00,34.70,64QAM 2/3
02:51:13,-63.00,34.70,64QAM 2/3
02:51:15,-63.00,34.70,64QAM 2/3
02:51:17,-63.00,34.70,64QAM 2/3
02:51:19,-63.00,34.70,64QAM 2/3
02:51:21,-63.00,34.70,64QAM 2/3
02:51:23,-63.00,34.70,64QAM 2/3
02:51:25,-63.00,34.70,64QAM 2/3
02:51:27,-63.00,34.70,64QAM 2/3
02:51:29,-63.00,34.70,64QAM 2/3
02:51:31,-63.00,34.70,64QAM 2/3
02:51:33,-63.00,34.70,64QAM 2/3
02:51:35,-63.00,34.70,64QAM 2/3
02:51:37,-63.00,34.70,64QAM 2/3
02:51:39,-63.00,34.70,64QAM 2/3
02:51:41,-63.00,34.70,64QAM 2/3
02:51:43,-63.00,34.70,64QAM 2/3
02:51:45,-63.00,34.70,64QAM 2/3
02:51:47,-63.00,34.70,64QAM 2/3
02:51:49,-63.00,34.70,64QAM 2/3
02:51:51,-63.00,34.70,64QAM 2/3
02:51:53,-63.00,34.70,64QAM 2/3
02:51:55,-63.00,34.70,64QAM 2/3
02:51:57,-63.00,34.70,64QAM 2/3
02:51:59,-63.00,34.70,64QAM 2/3
02:52:01,-63.00,34.70,64QAM 2/3
02:52:03,-63.00,34.70,64QAM 2/3
02:52:05,-63.00,34.70,64QAM 2/3
02:52:07,-63.00,34.70,64QAM 2/3
02:52:09,-63.00,34.70,64QAM 2/3
02:52:11,-63.00,34.70,64QAM 2/3
02:52:13,-63.00,34.70,64QAM 2/3
02:52:15,-63.00,34.70,64QAM 2/3
02:52:17,-63.00,34.70,64QAM 2/3
02:52:19,-63.00,34.70,64QAM 2/3
02:52:21,-63.00,34.70,64QAM 2/3
02:52:23,-63.00,34.70,64QAM 2/3
02:52:25,-63.00,34.70,64QAM 2/3
02:52:27,-63.00,34.70,64QAM 2/3
02:52:29,-63.00,34.70,64QAM 2/3
02:52:31,-63.00,34.70,64QAM 2/3
02:52:34,-63.00,34.70,64QAM 2/3
02:52:36,-63.00,34.70,64QAM 2/3
02:52:38,-63.00,34.70,64QAM 2/3
02:52:40,-63.00,34.70,64QAM 2/3
02:52:42,-63.00,34.70,64QAM 2/3
02:52:44,-63.00,34.70,64QAM 2/3
02:52:46,-63.00,34.70,64QAM 2/3
02:52:48,-63.00,34.70,64QAM 2/3
02:52:50,-63.00,34.70,64QAM 2/3
02:52:52,-63.00,34.70,64QAM 2/3
02:52:54,-63.00,34.70,64QAM 2/3
02:52:56,-63.00,34.70,64QAM 2/3
02:52:58,-63.00,34.70,64QAM 2/3
02:53:00,-63.00,34.70,64QAM 2/3
02:53:02,-63.00,34.70,64QAM 2/3
02:53:04,-63.00,34.70,64QAM 2/3
02:53:06,-63.00,34.70,64QAM 2/3
02:53:08,-63.00,34.70,64QAM 2/3
02:53:10,-63.00,34.70,64QAM 2/3
02:53:12,-63.00,34.70,64QAM 2/3
02:53:14,-63.00,34.70,64QAM 2/3
02:53:16,-63.00,34.70,64QAM 2/3
02:53:18,-63.00,34.70,64QAM 2/3
02:53:20,-63.00,34.70,64QAM 2/3
02:53:22,-63.00,34.70,64QAM 2/3
02:53:24,-63.00,34.70,64QAM 2/3
02:53:26,-63.00,34.70,64QAM 2/3
02:53:28,-63.00,34.70,64QAM 2/3
02:53:30,-63.00,34.70,64QAM 2/3
02:53:32,-63.00,34.70,64QAM 2/3
02:53:34,-63.00,34.70,64QAM 2/3
02:53:36,-63.00,34.70,64QAM 2/3
02:53:38,-63.00,34.70,64QAM 2/3
02:53:40,-63.00,34.70,64QAM 2/3
02:53:42,-63.00,34.70,64QAM 2/3
02:53:44,-63.00,34.70,64QAM 2/3
02:53:46,-63.00,34.70,64QAM 2/3
02:53:48,-63.00,34.70,64QAM 2/3
02:53:50,-63.00,34.70,64QAM 2/3
02:53:52,-63.00,34.70,64QAM 2/3
02:53:54,-63.00,34.70,64QAM 2/3
02:53:56,-63.00,34.70,64QAM 2/3
02:53:58,-63.00,34.70,64QAM 2/3
02:54:00,-63.00,34.70,64QAM 2/3
02:54:02,-63.00,34.70,64QAM 2/3
02:54:04,-63.00,34.70,64QAM 2/3
02:54:06,-63.00,34.70,64QAM 2/3
02:54:08,-63.00,34.70,64QAM 2/3
02:54:10,-63.00,34.70,64QAM 2/3
02:54:12,-63.00,34.70,64QAM 2/3
02:54:14,-63.00,34.70,64QAM 2/3
02:54:16,-63.00,34.70,64QAM 2/3
02:54:18,-63.00,34.70,64QAM 2/3
02:54:20,-63.00,34.70,64QAM 2/3
02:54:22,-63.00,34.70,64QAM 2/3
02:54:24,-63.00,34.70,64QAM 2/3
02:54:26,-63.00,34.70,64QAM 2/3
02:54:28,-63.00,34.70,64QAM 2/3
02:54:30,-63.00,34.70,64QAM 2/3
02:54:32,-63.00,34.70,64QAM 2/3
02:54:34,-63.00,34.70,64QAM 2/3
02:54:36,-63.00,34.70,64QAM 2/3
02:54:38,-63.00,34.70,64QAM 2/3
02:54:40,-63.00,34.70,64QAM 2/3
02:54:42,-63.00,34.70,64QAM 2/3
02:54:44,-63.00,34.70,64QAM 2/3
02:54:46,-63.00,34.70,64QAM 2/3
02:54:48,-63.00,34.70,64QAM 2/3
02:54:50,-63.00,34.70,64QAM 2/3
02:54:52,-63.00,34.70,64QAM 2/3
02:54:54,-63.00,34.70,64QAM 2/3
02:54:57,-63.00,34.70,64QAM 2/3
02:54:59,-63.00,34.70,64QAM 2/3
02:55:01,-63.00,34.70,64QAM 2/3
02:55:03,-63.00,34.70,64QAM 2/3
02:55:05,-63.00,34.70,64QAM 2/3
02:55:07,-63.00,34.70,64QAM 2/3
02:55:09,-63.00,34.70,64QAM 2/3
02:55:11,-63.00,34.70,64QAM 2/3
02:55:13,-63.00,34.70,64QAM 2/3
02:55:15,-63.00,34.70,64QAM 2/3
02:55:17,-63.00,34.70,64QAM 2/3
02:55:19,-63.00,34.70,64QAM 2/3
02:55:21,-63.00,34.70,64QAM 2/3
02:55:23,-63.00,34.70,64QAM 2/3
02:55:25,-63.00,34.70,64QAM 2/3
02:55:27,-63.00,34.70,64QAM 2/3
02:55:29,-63.00,34.70,64QAM 2/3
02:55:31,-63.00,34.70,64QAM 2/3
02:55:33,-63.00,34.70,64QAM 2/3
02:55:35,-63.00,34.70,64QAM 2/3
02:55:37,-63.00,34.70,64QAM 2/3
02:55:39,-63.00,34.70,64QAM 2/3
02:55:41,-63.00,34.70,64QAM 2/3
02:55:43,-63.00,34.70,64QAM 2/3
02:55:45,-63.00,34.70,64QAM 2/3
02:55:47,-63.00,34.70,64QAM 2/3
02:55:49,-63.00,34.70,64QAM 2/3
02:55:51,-63.00,34.70,64QAM 2/3
02:55:53,-63.00,34.70,64QAM 2/3
02:55:55,-63.00,34.70,64QAM 2/3
02:55:57,-63.00,34.70,64QAM 2/3
02:55:59,-63.00,34.70,64QAM 2/3
02:56:01,-63.00,34.70,64QAM 2/3
02:56:03,-63.00,34.70,64QAM 2/3
02:56:05,-63.00,34.70,64QAM 2/3
02:56:07,-63.00,34.70,64QAM 2/3
02:56:09,-63.00,34.70,64QAM 2/3
02:56:11,-63.00,34.70,64QAM 2/3
02:56:13,-63.00,34.70,64QAM 2/3
02:56:15,-63.00,34.70,64QAM 2/3
02:56:17,-63.00,34.70,64QAM 2/3
02:56:19,-63.00,34.70,64QAM 2/3
02:56:21,-63.00,34.70,64QAM 2/3
02:56:23,-63.00,34.70,64QAM 2/3
02:56:25,-63.00,34.70,64QAM 2/3
02:56:27,-63.00,34.70,64QAM 2/3
02:56:29,-63.00,34.70,64QAM 2/3
02:56:31,-63.00,34.70,64QAM 2/3
02:56:33,-63.00,34.70,64QAM 2/3
02:56:35,-63.00,34.70,64QAM 2/3
02:56:37,-63.00,34.70,64QAM 2/3
02:56:39,-63.00,34.70,64QAM 2/3
02:56:41,-63.00,34.70,64QAM 2/3
02:56:43,-63.00,34.70,64QAM 2/3
02:56:45,-63.00,34.70,64QAM 2/3
02:56:47,-63.00,34.70,64QAM 2/3
02:56:49,-63.00,34.70,64QAM 2/3
02:56:51,-63.00,34.70,64QAM 2/3
02:56:53,-63.00,34.70,64QAM 2/3
02:56:55,-63.00,34.70,64QAM 2/3
02:56:57,-63.00,34.70,64QAM 2/3
02:56:59,-63.00,34.70,64QAM 2/3
02:57:01,-63.00,34.70,64QAM 2/3
02:57:03,-63.00,34.70,64QAM 2/3
02:57:05,-63.00,34.70,64QAM 2/3
02:57:07,-63.00,34.70,64QAM 2/3
02:57:09,-63.00,34.70,64QAM 2/3
02:57:11,-63.00,34.70,64QAM 2/3
02:57:13,-63.00,34.70,64QAM 2/3
02:57:16,-63.00,34.70,64QAM 2/3
02:57:18,-63.00,34.70,64QAM 2/3
02:57:20,-63.00,34.70,64QAM 2/3
02:57:22,-63.00,34.70,64QAM 2/3
02:57:24,-63.00,34.70,64QAM 2/3
02:57:26,-63.00,34.70,64QAM 2/3
02:57:28,-63.00,34.70,64QAM 2/3
02:57:30,-63.00,34.70,64QAM 2/3
02:57:32,-63.00,34.70,64QAM 2/3
02:57:34,-63.00,34.70,64QAM 2/3
02:57:36,-63.00,34.70,64QAM 2/3
02:57:38,-63.00,34.70,64QAM 2/3
02:57:40,-63.00,34.70,64QAM 2/3
02:57:42,-63.00,34.70,64QAM 2/3
02:57:44,-63.00,34.70,64QAM 2/3
02:57:46,-63.00,34.70,64QAM 2/3
02:57:48,-63.00,34.70,64QAM 2/3
02:57:50,-63.00,34.70,64QAM 2/3
02:57:52,-63.00,34.70,64QAM 2/3
02:57:54,-63.00,34.70,64QAM 2/3
02:57:56,-63.00,34.70,64QAM 2/3
02:57:58,-63.00,34.70,64QAM 2/3
02:58:00,-63.00,34.70,64QAM 2/3
02:58:02,-63.00,34.70,64QAM 2/3
02:58:04,-63.00,34.70,64QAM 2/3
02:58:06,-63.00,34.70,64QAM 2/3
02:58:08,-63.00,34.70,64QAM 2/3
02:58:10,-63.00,34.70,64QAM 2/3
02:58:12,-63.00,34.70,64QAM 2/3
02:58:14,-63.00,34.70,64QAM 2/3
02:58:16,-63.00,34.70,64QAM 2/3
02:58:18,-63.00,34.70,64QAM 2/3
02:58:20,-63.00,34.70,64QAM 2/3
02:58:22,-63.00,34.70,64QAM 2/3
02:58:24,-63.00,34.70,64QAM 2/3
02:58:26,-63.00,34.70,64QAM 2/3
02:58:28,-63.00,34.70,64QAM 2/3
02:58:30,-63.00,34.70,64QAM 2/3
02:58:32,-63.00,34.70,64QAM 2/3
02:58:34,-63.00,34.70,64QAM 2/3
02:58:36,-63.00,34.70,64QAM 2/3
02:58:38,-63.00,34.70,64QAM 2/3
02:58:40,-63.00,34.70,64QAM 2/3
02:58:42,-63.00,34.70,64QAM 2/3
02:58:44,-63.00,34.70,64QAM 2/3
02:58:46,-63.00,34.70,64QAM 2/3
02:58:48,-63.00,34.70,64QAM 2/3
02:58:50,-63.00,34.70,64QAM 2/3
02:58:52,-63.00,34.70,64QAM 2/3
02:58:54,-63.00,34.70,64QAM 2/3
